title,lead,category,id_news
انتشار هفته نامه مثلث متوقف شد,به دليل مشکل ریشه داری که تقریباً همه مطبوعات مستقل با آن مواجه اند، انتشار مثلث تا مدتی متوقف خواهد شد.,فرهنگی,112324
وحید هاشمیان با پیراهن نفت تهران در لیگ برتر؟,وحید هاشمیان به احتمال زیاد راهی نفت تهران خواهد شد. در  فصل نقل و انتقالات لیگ برتر شایعه شد که او با سفر به ایران با پرسپولیس مذاکره می کند، اما علی دایی اعلام کرد که به او نیازی ندارد.,ورزشی,112325
توزيع روزانه 100 تن مرغ گرم؛ از فردا,وي افزود: بخش خصوصي نيز اقدام به واردات مرغ كرده است كه از هفته آينده توزيع مرغ هاي منجمد نيز افزايش پيدا مي كند و ما پيش بيني مي كنيم كه تا آغاز ماه مبارك رمضان قيمت مرغ در سطح شهر تهران متعادل شود.,اجتماعی,112329
خداحافظی خونین با 9 کشته,ریال مارک مونتومینی - رئیس پلیس منچستر - با اعلام اینکه پلیس باعث مرگ مرد مسلح نشده است، گفت: این مرد درحالی که از سوی ماموران پلیس تحت کنترل قرار داشت از کارخانه خارج شد اما هنگامی که ما تصور می کردیم او قصد دارد اسلحه خود را به ماموران بدهد و تسلیم شود، ناگهان آن را روی شقیقه خود قرار داد و شلیک کرد.,اجتماعی,112331
واکسن ضد استرس ایجاد شد,"رابرت ساپوسکی استاد نوروساینس دانشگاه استنفورد در کالیفرنیا پس از 30 سال تحقیقات نشان داد که می توان مواد شیمیایی مغز را با استفاده از یک واکسن برای ایجاد یک حالت ""راحتی متمرکز"" تغییر داد.",اجتماعی,112332
دو تيم ميلانی فردا در آمريكا محك مي خورند,دو تيم مطرح شهر ميلان ايتاليا فردا (جمعه) در ديدارهاي تداركاتي قبل از شروع فصل به ميدان مي روند.,ورزشی,112335
ياران نكونام و اوساسونا در ايستگاه بولتون !,تيم فوتبال اوساسونا اسپانيا در ديداري تداركاتي به مصاف بولتون انگليس مي رود.,ورزشی,112336
يك هزار قهرمان جهان صاحب مسكن مي شوند,رييس سازمان تربيت بدني كشور گفت: يك هزار قهرمان جهاني و المپيك در آينده اي نزديك صاحب واحد مسكوني مي شوند.,ورزشی,112337
چرا لیونل مسی بازی نمی کند؟,پپ گواردیولا در نشستی خبری در کره جنوبی اعلام کرد که لیونل مسی، فوق ستاره آرژانتینی این تیم در دیدار دوستانه بین بارسا و تیم منتخب ستاره های لیگ کره جنوبی حضور نخواهد داشت. او گفته بود مسی هنوز آماده نیست بازی کند: «تنها یک جلسه تمرین پس از یک ماه تعطیلات کافی نیست. دوست داشتم آماده بازی می بود، اما در این حالت خطر مصدومیت برای او وجود دارد.»,ورزشی,112338
حاشيه هاي تمرينات پرسپوليس,*در تمرين امروز حدود 100 هوادار حضور داشتند كه با هماهنگي محمود خوردبين با مسئولان مجموعه شركت واحد اجازه حضور در محل تمرين را پيدا كردند.,ورزشی,112339
دعوت امپراطور بازگشت جادوگر !,دوستان مشترك جادوگر و امپراطور زمينه بازگشت علي كريمي رابه تيم ملي فراهم كردند.,ورزشی,112340
دايي تركيب را زيرو رو مي كند؟,عملكرد ضعيف  چند بازيكن در ديدار مقابل صباي قم باعث شده است تا علي دايي به فكر تغييراتي در تركيب تيمش باشد.,ورزشی,112341
کنایه مايلي كهن به علی دايي !,محمد مايلي كهن در فاصله يك روز مانده به بازي تيمش مقابل پرسپوليس جنگ رواني عليه علي دايي را آغاز كرده تا شايد بتواند براي دومين بار پياپي او را شكست دهد: «چندي پيش يكسري جوان كه پول مي گيرند و بوق مي زنند سروصدا كردند و گفتند مايلي يادت باشه، پرسپوليس سرورته. من همان جا گفتم پرسپوليس نه تنها سرور من كه تاج سرم است. در فوتبال هرچه داشته ام اول از خدا و بعد از مادر خدا بيامرزم و سپس از اعتباري بوده كه پرسپوليس به,ورزشی,112342
مي خواهند داربي تهران بي رقيب باشد !,دو تيم تبريزي تراکتورسازي و شهرداري پس از هشت سال دوباره در ليگ برتر مقابل هم قرار مي گيرند تا از داربي پرهيجان اين شهر در هفته سوم ليگ دهم رونمايي كنند اما محروميت هايي كه كميته انضباطي فدراسيون براي اين دو تيم درنظر گرفته، باعث شده تماشاگران تبريزي شانس تماشاي از نزديک داربي را از دست بدهند.,ورزشی,112343
شايعه رياست حبيب کاشاني در فدراسيون !,حضور حبيب كاشاني در ميان اعضاي هيات رئيسه فدراسيون فوتبال، اتفاقي بود كه پس از انتخاب گنجعلي خاني به عنوان رئيس هيات فوتبال استان كرمان و استعفاي او از هيات رئيسه رخ داد و مديرعامل باشگاه پرسپوليس جايگزين او شد.,ورزشی,112344
جام حذفی فوتبال قرعه کشی شد,قرعه کشی بیست و چهارمین دوره مسابقات فوتبال جام حذفی باشگاه های کشور عصر امروز برگزار شد که دو تیم استقلال و پرسپولیس در صورت پیروزی برابر رقیبان خود تنها در فینال این مسابقات با یکدیگر روبرو خواهند شد.,ورزشی,112345
